ASV_ID	P28659_1001	P28659_1002	P28659_1003	P28659_1004	P28659_1005	P28659_1006	P28659_1007	P28659_1008	P28659_1009	P28659_1010	P28659_1011	P28659_1012	P28659_1013	P28659_1014	P28659_1015	P28659_1016	P28659_1017	P28659_1018	P28659_1019	P28659_1020	P28659_1021	P28659_1022	P28659_1023	P28659_1024	P28659_1025	P28659_1026	P28659_1027	P28659_1028	P28659_1029	P28659_1030	P28659_1031	P28659_1032	P28659_1033	P28659_1034	P28659_1035	P28659_1036	P28659_1037	P28659_1038	P28659_1039	P28659_1040	P28659_1041	P28659_1042	P28659_1043	P28659_1044	P28659_1045	P28659_1046	P28659_1047	P28659_1048	P28659_1049	P28659_1050	P28659_1051	P28659_1052	P28659_1053	P28659_1054	P28659_1055	P28659_1056	P28659_1057	P28659_1058	P28659_1059	P28659_1060
4aedee16e906abdea4866569b7030509	0	0	12	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	11	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	1463	0	27	13	25	1849	1314	1602	38	25	61	1320	6367	94	157	606	1326	0	11	0
2aeddfb4d1c53a58fbab9f9569e68a23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	477	120	0	211	175	52	5230	0	48	0	2166	0	0	0	101	0	0	63	701	759	0	0	251	6158	0	0	0	0	0
4aaf5ec2753ec30f61aa0a6d34bdf565	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	21	26	28	0	18	15	16283	26	0	0	0	0	0	0	0	0	0	0	0	0	43	0	9	0	0	0	0	0
712454e536368fd89dddb0d80e2e340c	10	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	22	36	24	0	0	8	3775	0	11152	21	21	17	18	25	23	19	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	11	0	0	0
82ba01480037be9cbbf1ed581171cb9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	70	90	24	992	52	13681	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0
69bcc14aeeb26376a5cc77848c04ea73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13621	0	0	0	0	0	0	0	0	0
b9ef36bb564bf49be00eb50d017d7c0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12273	0	0	0	0	0	0	0	0	0	0	0	0
eb57d1fa450ba4551b0c05c0de2ba845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10709	0	0	0	0	777	0	0	0	0	847	0	0	0
e2e404d02174c936e027370ce312b859	0	0	0	0	0	0	0	0	0	0	0	0	4433	3033	0	0	0	0	852	0	0	265	0	0	0	537	1748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1197	0
9bd0f27bf94000069d740b88ca589e52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	2996	17	0	0	0	164	161	255	392	668	1123	339	3055	304	553	573	259	0	0	0
ec3b3fb5561c7f52c95cb4eca383cdd4	0	0	0	0	0	0	0	0	20	22	39	0	4243	2715	0	22	0	0	913	0	0	201	0	0	0	479	2056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1127	0
256e23e1e2d88635041bcfdf2bf470e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	34	28	0	9738	25	21	19	1598	0	7	0
a293224520b65d005f089e4c100499c9	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
db56928479ceed5f23459497fd041761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	324	12	5	646	0	769	540	825	0	0	0	10	290	394	185	738	0	658	207	2823	1074	190	1080	322	0	0	0
d5f9e9ca6d5e6f54679582836e70b690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	14	0	0
2a498e8d900ecd3d749446ee37fda578	0	0	31	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	18	385	112	132	163	117	245	145	197	104	196	0	0	0	124	1054	120	54	50	142	699	6214	65	35	75	282	0	0	0
aa6233d9d51de89e1322d526305ac35f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9490	0	0	0	0	183	0	0	63	0	0	0	0
6f925e126b5a8fbc26acfd3d9dba040c	0	0	0	0	0	0	0	0	0	4	0	0	2125	0	27	0	14	11	14	0	4953	959	0	8	33	0	1850	0	5	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687	0
dc6d7b590502d4893610bff80d848bcc	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
443e0a4e72e90e1956d45cd348dbb74b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2618	0	0	0	1849	1534	0	2040	0	0	0	1318	0	0	0	0	0	0	0	734	0	0	0	0	546	0	0	0	0	0
45f5aae03399d7bd9cc42e5fdf586cd8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	10381	36	5	26	20	17	21	0	20	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
f923487609415111d844e2b75273c809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	984	215	282	460	612	519	164	419	406	0	39	0	0	2014	410	65	580	577	589	558	92	607	445	0	369	0	0	0
5e636a4bd50ad1ffcb0db7828d7bdd85	0	70	0	0	0	3	0	0	0	0	2	0	0	0	0	0	26	36	8384	9	22	27	26	26	0	1767	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	9	0
bcc71cc1efae148c0f7572338d3e2f86	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	24	19	0
d45b3220a0dbea7bd639eb2777ea324e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	802	0	6881	0	0	0	0	0	48	0	44	1994	0	0	0
7a2588b3d962814353e2333d92d57c67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2499	0	0	0	1685	1508	0	1988	0	0	0	1305	0	0	0	0	0	0	0	731	0	0	0	0	462	0	0	0	0	0
4dbb210e2a89718ae0ee8d8f8f2e133d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	48	13	0	25	23	9959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47d011cc4bf606d64d6b234fdd3cc9f8	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	10	0	6
2830606633bf032ce1ed64616377dbd8	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
850de5f5f84588973983836a61d731b6	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	19	22	5
080b31567a6e2b2366d8aaf42579af15	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9882dbda6c879856a3111c051101e59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9235	0	0	0	0	0	0	0	0	0	0	0
4d987459482f64c941db943ff8f4052f	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	18	0
d9b7311fac9e13458f25af308f6cca1f	0	0	165	0	0	0	0	60	0	126	57	0	3975	0	195	0	0	0	140	0	341	707	36	0	404	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2549	0
c16f01ed78ae8cb4fd9afb23917c0067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	140	196	0	3309	0	0	0	2221	0	0	0	0	0	0	0	774	163	0	0	222	1605	0	0	0	0	0
581683b8c9d76824c01d720796b572e9	914	6550	640	0	20	22	31	20	29	33	0	0	0	139	103	0	0	24	0	0	0	10	49	0	129	50	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338640e49f5e96bbbde2ba2d96a144b8	0	0	0	0	0	0	0	0	0	205	0	0	2973	649	477	0	0	0	152	0	278	198	0	0	130	1253	1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624	0
bda1efe61c75db684a6e04df002fc9be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	8407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7364f05206f8df56157000abee43361c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3545	2374	0	0	0	0	0	0	194	0	0	597	0	0	0	210	1511	0	0	0	0
751d8421e5148aaa4cb971e80d753a5d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	148	182	0	3129	0	41	0	2181	0	0	0	0	0	0	42	645	149	0	0	216	1515	0	0	0	0	0
c8c17b7501c9afcdb6c84f6a50e26737	0	0	0	0	0	593	0	0	183	0	0	0	0	87	185	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	1181	0	248	3049	169	0	0	0	0	0	0	0	0	132	845	71	0	172	0	249	0	0	1018	0	0	0	0	0
c83c1f0dbefcd0676a722199b9a31f1f	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	16	21	0
02382fa08852cc6ec8c2ec02111199cb	0	0	0	0	0	115	0	0	0	170	0	0	48	121	59	0	0	0	0	0	432	532	51	0	346	0	2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	2001	0	0	0	0	0	0	0	0	554	0	671	0
32d657074bd3202d52c6a87e6ab35638	2230	328	3855	110	136	58	77	39	27	58	76	0	0	0	0	0	0	40	0	0	0	0	0	0	0	86	0	0	0	0	103	57	86	58	74	38	0	34	89	0	243	26	0	0	0	0	0	0	0	0	144	28	0	0	0	65	53	0	0	0
770855a306593f19e79b346bce074e30	0	605	0	0	0	0	0	108	1044	0	0	0	608	700	535	0	0	0	323	0	1452	0	316	0	0	261	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1578	0
517ac53bc5488d125c9ef83d20bb12dd	0	0	0	0	0	0	0	0	5	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
b1833c638561ceb5c00ada5ed8f54a35	0	0	0	0	0	576	0	0	194	0	0	0	0	84	164	0	0	0	0	0	80	0	0	0	68	0	0	0	0	0	0	0	1134	0	211	2960	171	0	0	0	0	0	0	0	0	124	808	74	0	158	0	218	0	0	958	0	0	0	0	0
7316a31aa85a1cb84a5b06a07dde91a8	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	1031	282	605	732	48	843	59	825	355	286	206	0	0	0	125	51	153	62	64	40	344	0	160	79	1337	150	0	0	0
a292a666d76e21a27a18c2edfd5f813f	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3063	0	176	0	0	0	2836	0	0	0	0	0	74	0	0	0	449	0	0	0	0	0	0	0	0	0	172	305	0	0	0	84	0	117	0	0	154	0	214	0
e9c8067154bd73b12dabdf66eee957eb	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	11	8	0
a17d22172d8dd732e1593782d1dc1e80	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2978	0	176	0	0	0	2802	0	0	0	0	0	79	0	0	0	424	0	0	0	0	0	0	0	0	0	115	294	0	0	0	89	0	100	0	0	141	0	204	0
a005312c8aac45d8fbad65cc561319c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	0	0	1344	1170	0	1629	0	0	0	1015	0	0	0	0	0	0	0	561	0	0	0	0	0	0	0	0	0	0
8e7076e0803a1f460268b810202f6876	0	0	0	0	0	0	0	0	18	6475	21	12	0	14	20	19	0	0	15	0	0	0	0	0	948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2af522daf0499906074995079ef1d3a4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
62278355ce8dc8edf73cf2ec4a5b47f0	2	0	0	0	0	0	0	0	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5150ee5be5102e131356008d2088d13d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	8	0
507daadb784670d7247df5778b8f926f	0	0	0	0	0	0	0	0	0	15	105	0	4940	145	55	32	0	0	0	0	165	0	0	0	0	0	1916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5383a9e57e83ad18ce17b1e7f1b48cbe	161	43	73	136	665	69	430	87	1090	704	863	0	129	908	417	5	0	0	177	0	7	13	105	0	3	740	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0
65e386211273a76ff77fc099ddff5a64	0	458	0	0	0	0	0	122	735	0	0	0	0	648	485	0	0	0	324	0	1882	0	303	0	0	276	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1349	0
57335029813dce495c75370efc73f9f8	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d4821f787db2e268a5518342f36cb70	0	0	0	0	0	0	0	0	15	14	14	0	2581	1910	0	0	0	0	514	0	0	217	0	0	0	308	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	646	0
7ee9982cf81d06d222692cc575b118bb	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	11	0	962	0	374	39	0	0	4169	0	0	0	0	926	8	0	0
d51184e145a64cac4ac39fc4ffa43205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	53	6	0	6	0	940	358	458	0	0	0	0	83	44	107	679	95	908	198	975	846	0	494	194	0	0	0
b2baba1c607551e58e082c92540752fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	106	412	1866	258	84	29	369	79	320	212	601	47	0	0	0	0	0	0	191	27	1011	0	0	161	0	482	0	0	0	0
6f82af172e520a666d2599b3a594881e	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	6	0
0e015c8c6804cb373bc525291bb126cc	0	0	0	0	0	496	0	0	145	0	0	0	0	0	112	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	856	6	190	2227	130	21	16	13	6	0	0	0	0	91	648	62	26	110	60	135	19	0	759	0	26	0	0	0
d5d400eb0daf847c7bd58e41bd4ccd5b	0	0	0	0	0	0	0	0	0	0	0	0	194	0	89	0	0	0	459	0	0	123	0	0	27	1697	2742	15	27	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	35	0	0	0	48	605	0	0	0	73	0	84	0
c6a4a34cab2486cc7b54bc59d7cbfc05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1586	0	0	0	1058	1004	0	1299	0	0	0	784	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0
600ec693100451c480608045c48a11ce	0	0	0	0	0	0	9	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	6	0
4d5f4154eb906323e0ae6258514b858d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	692	167	0	0	0	1147	1049	0	0	0	2798	0	0	0
1623a7d98ac6a2f7bbb42980aefc20f6	0	0	0	0	0	290	0	0	0	0	0	0	0	0	48	0	0	0	0	0	2310	0	140	0	0	0	2033	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	102	201	0	0	0	0	0	77	0	0	102	0	169	0
879248343b1177c7c8403b5e1fa65232	0	11	0	11	0	19	0	19	10	26	17	0	67	830	395	0	7	5	28	0	93	1543	56	0	37	36	2428	9	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0
4e80df78d93fb035e0ad09562b6b9d85	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160957d8f12b07c54b3382d503bb08ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	769	0	0	0	377	0	0	380	299	0	0	0	0	352	456	0	747	0	656	301	0	896	0	0	378	0	0	0
0127b3018c21a9c67b0958524ae76f36	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	4
c3b4042f585a3aabddcb8f2ab23a8871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b891e57adfb270bf286f241f30cd9ea8	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	13	0
e6f770f645abadfe9784192264059dd4	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	116	1288	230	137	60	362	184	241	346	815	73	0	0	0	0	79	0	71	61	589	69	423	91	0	152	39	0	0	0
f1d0118dc9d3ff554235c5be80ed734f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	4651	0	0	0	0	0	0	0	0	0	0	0	0
451895b067a5ce5f04f6efc316602bdb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	66	85	72	171	80	869	351	3211	16	97	52	82	0	0	0
2e521e5b8493f3a39aebe9e1263cc5e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d6679a487c4b141bb594c7724ba150c	0	0	0	0	0	0	0	0	0	95	0	0	55	13	0	0	0	21	235	0	39	2768	141	0	362	1492	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	19	0
629581effabb83b1afc8469813a0b26f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4889	0	0	0	0	0	0	0	0	0	0	0	0
58046ab41562fc1db9dd82b2893313dd	0	0	0	0	0	132	0	0	0	0	0	0	9	0	25	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	757	0	0	0	0	0	0	0	0	0	0	0	86	105	324	0	0	0	320	72	0	0	0	3291	0	0	0
f5c5a233e1474cf8728f9a0c3729d732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4788	0	0	0	0	0	0	0	0	0	0	0	0
6170d39df30028ddd04ec5d2fb8c0e51	2091	2097	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1f473ab152de18194d9a7d28bf0e728	2126	1978	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6376307a485389a6bde88b9fc39770ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0
946dd8e62e1c298e7ea4ac7e3bc8611c	0	0	0	0	0	8	0	14	4	8	0	0	40	396	187	0	0	33	41	0	73	1390	32	0	26	19	2748	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f2cad9f4814090b8984c068685d6f8c	0	0	0	0	0	484	0	0	0	0	2287	0	1371	0	0	0	0	0	0	0	0	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5a8bf0d06ff186feb489f0b94e54234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0
ee48d13e4145792a603be4c52a821a80	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	23	4712	0	0	19	23	17	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13debe89cc42cae814d1d2e9e94cec8b	11	19	3396	112	29	313	149	0	66	203	14	0	0	0	302	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0
295c1245f2d100432bdda6ae03222408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	902	0	319	101	334	0	108	160	89	0	40	0	0	1340	152	0	111	204	122	238	43	178	178	0	134	0	0	0
