pathway	description	P37057_1001	P37057_1002	P37057_1003	P37057_1004	P37057_1067	P37057_1068	P37057_1013	P37057_1014	P37057_1015	P37057_1016	P37057_1021	P37057_1022	P37057_1023	P37057_1025	P37057_1026	P37057_1037	P37057_1039	P37057_1050	P37057_1052	P37057_1055	P37057_1057	P37057_1061	P37057_1062	P37057_1065	P37057_1066	P37057_1084	P37057_1018	P37057_1019	P37057_1030	P37057_1031	P37057_1032	P37057_1033	P37057_1034	P37057_1035	P37057_1036	P37057_1038	P37057_1047	P37057_1048	P37057_1049	P37057_1051	P37057_1054	P37057_1056	P37057_1059	P37057_1060	P37057_1063	P37057_1064	P37057_1083
ARGSYNBSUB-PWY	L-arginine biosynthesis II (acetyl cycle)	40784.53239191025	12950.73552366967	42624.84733707697	99.62152970589084	49722.72883263277	36397.33630656727	23265.89340326964	24478.771198651968	29404.17884330887	20024.9493072872	74533.56521754574	11790.190669460851	61373.31958752533	54525.42091029002	59745.976704725705	39383.93587381779	34846.22770235251	20444.08412381795	40516.4026435222	36965.38728392588	58814.83090592056	72885.01742068914	57410.69067728783	59125.32098869712	49982.94896620775	97555.3002394555	9769.380698684574	23437.581310569843	36974.7498235979	53632.912040070616	33063.62060885504	39060.44767621948	45300.4922374843	40819.32603509942	29527.65211109512	35315.12531426556	29399.19138213503	130.07464058077002	20840.977157772293	41847.68865214531	39838.29768229238	39977.2898585083	46420.90395182108	50492.17517954984	39384.32893986817	49620.39660782431	60624.8659826698
ARO-PWY	chorismate biosynthesis I	36460.80501224243	11529.400123078623	37889.4777771862	114.13850863630948	44330.935531284165	32718.358112053556	22708.61825558745	23322.95455168816	28866.200110619047	19008.827242234904	78405.40858535013	12825.996720813751	68267.11964165741	58008.91823170939	65537.37731631506	35952.33527902501	32104.54660564653	18539.42014357534	37204.32165268501	33696.474163839615	53405.98299376025	72430.62325869914	57391.88701621743	62746.73125829499	50200.78413428242	96117.18482488878	9646.118369552009	23493.449330864245	39434.16029241245	55814.41077480996	35592.63706225397	41337.77094245594	47735.63583997739	43195.02630454452	28216.87288422584	34152.5419177526	27709.10795923182	123.00879310852036	18978.072466293783	38637.87229325284	36289.965260851655	36657.82905605784	48338.80256712579	51574.72188219135	40167.0907073611	50538.81670711934	62063.9600257966
ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis	1405.650891288749	280.4870587679175	2005.3797454340165	50.62349906608557	2170.9512946374875	2209.28422481102	1304.207074687306	2134.1770149551207	1859.4599535403345	1234.4953543024149	18841.607206452383	2766.500072814452	16024.15258907473	17603.38460359888	18735.824255135674	1936.2640172006109	979.560547907107	432.9732233990322	1046.9844682124988	999.5195079357052	2195.062244735604	11014.285449649018	7749.253882417508	6862.358210696796	4483.834680728301	13373.153394830902	3419.779726591197	13251.91111380281	18098.19352306983	27916.620928450848	22234.101011647803	24854.96411984328	21169.687902994014	23544.755179729556	2617.242893256003	2958.707425192922	5525.718814709327	19.854545454545452	902.4613200950909	2139.5971322398327	1207.9870944693212	1622.0012977791991	11674.76263914868	15195.747188791824	9205.056387956914	11455.943528565342	13778.523012061863
AST-PWY	L-arginine degradation II (AST pathway)	133.25263447041058	8.404938271604935	193.22717588526749	0.0	80.37849631064152	1088.1746591571246	17.62059081863561	45.171713502427856	12.291341482077543	38.36847546596374	1241.1844146720462	248.4600630542316	2088.44173676911	1492.1491553852395	848.1203943492624	58.34516831073739	47.40611591834903	15.169959344564417	38.26862949836022	32.961672473867594	147.49843282229511	1263.372163487648	444.2463938247957	751.5248192989184	598.9622645822203	567.1133828575443	6840.774794072047	14147.164426522517	167.00457462260147	79.56385979271295	24.59924145403783	56.53203479749592	1034.4847676609334	48.49249637369435	45.59010355130911	51.241267919840425	988.805668782026	1.666666666666667	45.45884245744687	66.94956878549063	45.75778399515205	60.21435557039335	113.34802312993448	150.96203078406546	69.32954724488792	143.5567146167164	128.645116928609
BENZCOA-PWY	anaerobic aromatic compound degradation (Thauera aromatica)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.70728010879955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.198450824829695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BIOTIN-BIOSYNTHESIS-PWY	biotin biosynthesis I	1072.6184922678676	106.6157705404128	2190.1294091677373	35.194518303174085	754.6658442531427	5065.120039780735	13818.792130591586	6893.376912737633	11785.275446090644	11846.485033226116	39145.98170942685	6864.23905807056	38424.69780526665	28815.721506027927	41225.51511766675	15010.67948473465	17883.746277220875	6008.258481367224	9111.059458672087	6626.881816562998	8028.099012359069	32703.417545456054	21364.77442600345	25047.076294208076	15527.865064547208	29539.031331331946	9221.476803358824	21468.517061655748	8163.70229852098	14651.685182189553	5720.823112946789	8120.949142915939	13939.259304111554	11456.856715746666	6766.314224528346	8484.673941307885	12585.356704682574	63.9659985902765	3204.4474154881973	8869.998786831302	4873.127827215802	6610.565771853935	15697.409392842734	15998.90632872764	15900.615142322673	20760.355898945425	24583.813213419948
BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched amino acid biosynthesis	47575.304608356906	15450.773376145642	48838.46162311006	132.5431655249357	57648.79542015925	42444.51254940336	27539.83073717244	29784.02470580821	34901.872994965204	23340.85703073021	105443.89182430608	16241.238747526051	94700.46783861064	77358.77921462189	86611.31452594328	45897.75423801215	40178.478157605976	24076.51854856664	48592.35823568692	43216.57713251425	69408.85255590327	95882.59286563096	74115.6277298057	86950.15184548951	68026.88688476171	125465.8718234654	9433.349009153691	24255.3815398238	49828.56319939239	69499.5971551362	47459.4981026062	52407.31886046498	60518.63151205838	55884.2113240609	36453.4832477976	44106.08840362827	36033.08852644991	152.12049305254988	24089.43939743271	49171.48468618996	46598.20932131387	46545.54186007776	61458.88161772236	66237.59830448635	52789.54108265514	67359.36095278537	82502.3797952316
CALVIN-PWY	Calvin-Benson-Bassham cycle	35795.44901257124	11220.675302088868	37513.39010665029	123.55483997938984	43745.40784576169	32181.02170542305	23017.61067776511	23250.462971993187	30253.408538089723	19596.748258907974	80950.71082722754	13397.451280825464	72869.60753048226	60365.47752737432	68218.9878184787	35980.74038432763	32304.917524405853	18687.997937907232	38030.93987488176	33213.729920961254	54279.27426197693	75774.23328621134	60262.360496468784	65676.69315402389	52223.79458632648	102271.760214584	7207.621030642679	19014.675086027783	39810.94009342885	56387.4394003636	38041.04223553618	45967.86550480488	49747.92907591998	50764.59595424226	26600.91170105089	29291.150702372717	27284.122496191987	130.59974596024182	18899.794237536546	39072.15999128267	35998.68044830328	36180.25264296964	51278.19777377058	53651.94262927203	43345.95743427561	54497.55024475693	66682.59243904932
CATECHOL-ORTHO-CLEAVAGE-PWY	catechol degradation to &beta;-ketoadipate	56.31544178364988	0.0	266.66413662239086	0.0	0.0	643.1374407582938	254.328239640124	62.54214123006833	3.2875380404372434	66.64107485604606	3533.756760800184	474.7067351213043	6823.557966074771	3712.859682476567	2210.7320603502526	150.58392920053183	148.11051179788114	3.7615420977992544	11.06636664460622	5.707602339181287	7.584454731402735	2145.321289960155	927.8178709946798	1212.6254106431704	1304.5915575349902	1911.9636066867972	5965.672703693569	13142.766168483971	586.7148681497056	1131.1677872178234	533.6026168908242	502.5332062131578	640.927441675156	710.1640261928505	35.23725667434784	33.416636915387365	738.3243035316069	1.5	87.5274949083503	46.72877295714667	0.0	0.0	626.9985354359023	867.3110797126477	1799.5960953896108	2825.5328429663778	3038.0753321876323
CENTBENZCOA-PWY	benzoyl-CoA degradation II (anaerobic)	1175.8160038332535	314.62184873949576	593.3336347197106	0.0	1143.0172939979657	791.3126879134095	103.72262773722628	148.18035426731078	350.6423777564718	127.1696113074205	350.97966507177034	105.94565217391306	498.9180565627266	216.16676168757124	384.5796943231441	767.0572720422003	659.8772213247173	380.8139372822299	714.21796875	771.2376612450925	751.6610959968907	2198.997771263352	2945.6152849740934	1633.8034796499512	2522.891638666322	4123.044086307938	0.0	0.0	238.2277777777778	554.5900628084343	166.24548387096772	224.20747001090515	325.01996927803384	336.1303703703704	202.20745430030857	200.2783300198807	131.625	0.0	216.19753086419755	420.3410301953819	641.5818490245971	532.9989550679206	1043.028211716341	1060.8705882352942	698.4893416927898	840.6185963114754	928.3721357998738
CENTFERM-PWY	pyruvate fermentation to butanoate	1802.7292256251287	313.3191786599502	1128.7830601893702	64.78581899522526	1706.9197075824934	1744.5406178807625	3445.2046252024406	3901.805344618742	4227.8846561497785	2252.545385587396	26982.9053655032	4722.77965076674	22903.1431215889	13394.168259158178	17788.448231383063	1944.9640512418	1625.5863993278188	651.4444766439821	1599.4050328313426	1520.0079074010837	2535.647626907617	12191.583940744007	12140.158672942214	9474.1415551133	9151.950688433784	15320.20180313338	185.78681468229817	81.90721074202989	23375.98828342455	32684.85646023967	21300.796408922564	28993.432148114203	25246.990411045317	27490.57325570464	3680.035393544717	3475.483724571078	1416.8643992847349	15.367987839235688	688.6001970798283	1780.858349966794	1413.356912454006	1537.7091059225015	18755.56666385608	21418.19137329134	14221.054822387478	16328.502962834287	23192.461280367967
CHLOROPHYLL-SYN	chlorophyllide a biosynthesis I (aerobic, light-dependent)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.7856301358041	120.33672267462931	0.0	1710.825854545168	281.3895278395576	1534.065172524864	671.8589736862073	1614.784610047608	0.0	0.0	0.0	0.0	0.0	0.0	73.16987865976236	0.0	23.87277422467487	267.2629271411416	214.0693325630257	31.058454255692396	345.2735270834844	498.1722268977631	1253.726955421632	215.3865505688232	626.2227819696182	535.3145779527205	592.3849297820126	0.0	0.0	0.0	0.0	0.0	16.282468629672092	0.0	0.0	72.9988502167839	57.14330420470801	51.81651034757195	83.42940875288427	106.88630379407904
COA-PWY	coenzyme A biosynthesis I	36201.16958525971	11587.632475955004	37713.86999337114	109.5	44145.55090229134	32032.71103939152	22666.763543863948	22945.144144713056	27988.808208237195	18975.983127011485	76797.38451778315	12643.192529998852	67666.20384157402	56802.93107884268	65231.0184210161	35760.55535568727	31349.54104968098	18468.549238607346	36973.34500223131	33430.04886480059	52641.658022248725	69656.68380200252	55387.027316324056	61157.75116901008	49770.62665423645	93386.24472232802	6926.937538653609	17594.917646139438	36689.5669147565	50899.79237940776	34264.744205399205	38961.33878231919	43990.81336163	41348.0318978342	27410.11906735547	33069.02631307875	26014.48955530839	119.5	18712.74596687124	37804.562338961296	35974.83772123389	36045.33809480071	47181.69504014117	50477.665456251336	38810.59680637149	49084.29578105048	59804.81489082991
COBALSYN-PWY	adenosylcobalamin salvage from cobinamide I	13358.301432975151	4952.9851564489	15169.159872829085	47.275883319638446	17229.75698969678	12806.435940763293	11274.342176493235	7983.335026465274	6657.971720918469	9327.155397997789	35898.97277550151	4494.778409637562	26921.93474849565	27355.036583494555	29907.254247956032	14492.00147095462	14740.274188736554	8997.092541908907	14528.83682807823	13137.866786519466	15197.952083549522	25995.892226841308	21102.781257846407	21168.68197481712	16191.19179360385	29640.22464587659	6651.128614172265	16367.72250687967	21453.976712511583	35467.23983242652	17586.39009505204	25521.25630110605	22607.80111013095	23133.058742797904	13210.91203497785	15883.77516445552	11697.189633665095	37.63740742084895	5521.683083815493	11986.776112641248	11829.2360668383	11262.375972319453	17954.299260898624	19588.13182123518	12551.481046793238	15735.007697649944	21561.30098061396
CODH-PWY	reductive acetyl coenzyme A pathway	7999.633103447729	2428.476824451287	6191.793108386595	45.30219780219781	9068.287484529934	6890.085379024746	3471.1870623789514	8433.59559950137	5781.252519409126	2129.515833875821	11139.269266786116	2929.1713665943603	11063.716312351831	11583.463022432295	7711.956703550928	5781.924176803723	4510.420729640569	2591.9879777437445	6920.610499506527	5211.503965949095	10892.059858648829	21882.085688359155	24213.190045163778	29357.90910813445	22141.73867577765	39389.522600146825	95.471190324634	29.524815205913413	21117.48355890221	35258.67628307412	15296.179949153206	17035.811231693944	14600.830771196575	15403.699357643884	13674.939725186669	17692.37522546087	9747.319688379712	12.627450980392158	3754.961268364861	8692.529501023193	7152.937234696161	6408.361334911288	19870.63152106622	20590.96902312982	10498.034998117117	13095.039082951684	16743.513326008033
COLANSYN-PWY	colanic acid building blocks biosynthesis	18914.986145235	5641.872450760566	16094.350035954823	91.56084199797722	21382.005789479783	16496.015650784517	14157.093582506528	17558.01567407136	23257.89652966157	10172.753171021332	49930.29127216896	9391.140141654809	49880.532939837896	33936.42649918871	35773.728663711096	19356.296071940727	24680.489005736967	10232.328494994485	22113.37123502392	17576.390109351156	29777.912903586075	52265.01925796789	43541.00516042818	49165.805059035774	39696.135408594615	75211.25677806222	7798.560282784872	19827.28577675188	27428.868295280623	31492.66485757604	27284.22113773405	24731.159505311625	28506.395720122204	26134.27685851154	20973.55114748766	25704.800540803302	18027.828881670863	56.74289651960366	10005.995510715347	22654.54024651492	20220.33273475976	20355.481980578388	38527.02915149416	40857.21896551985	30086.982649196223	37512.83106469853	46147.68801426635
COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis	38898.523139984725	12306.02441742546	40411.07313794125	119.44093468442831	47293.5969544457	34866.28418749476	24152.436014884624	24837.564796327373	30668.24806262715	20209.144708319225	82574.14328943098	13529.263223301685	72034.8125390813	61422.093502235344	69558.7549361982	38357.58246398767	34209.14114441477	19782.580157274493	39692.42094990676	35943.7428945125	56933.83032927418	76969.28536583345	60944.33666371321	66778.77745956836	53417.40181184839	102173.97292464974	10250.495044293511	24883.44605458061	41547.05185689816	58743.3390834483	37571.06085163588	43217.82353124738	49784.25941582413	45401.5406561747	30151.29171117004	36539.98513690956	29542.04094333391	130.68298277032883	20247.10836676041	41167.99303690539	38730.35875878377	39084.56319045774	51251.58121693151	54682.76059470091	42535.16971808617	53571.02694323601	65716.52854004507
CRNFORCAT-PWY	creatinine degradation I	0.0	0.0	11.964819504901602	0.0	0.0	14.972525651975642	0.0	23.763499458007104	44.194687434289634	0.0	3321.9436673442183	300.9615948596568	4124.453283029488	1435.7640008712476	2345.589924464828	0.0	38.61399692674793	0.0	0.0	0.0	17.964918945773057	462.404497412813	496.77951599709087	918.7473116852932	624.4568365202182	686.3787878853341	906.4158474655658	1913.7121675060248	813.7764457263444	1418.6460617130329	971.3597752447162	958.868471582316	942.801680010672	1473.0563261825962	137.04809920181393	372.634027877102	2.9973581735612127	0.0	0.0	0.0	0.0	0.0	428.7865364936606	323.4221779881908	180.6177479350692	436.7569451405434	620.7735795603792
DAPLYSINESYN-PWY	L-lysine biosynthesis I	16547.10314624302	5063.494889849002	14992.277158735613	81.80714151275777	18757.080544692413	16100.447693301414	17159.871838394443	10615.475230579508	19031.975308344427	15097.09243655654	73514.41200626326	10989.866808375662	62519.61572842996	51484.9875346784	61132.55578988469	24674.39355509279	22736.09893465305	14424.699642459023	24410.378779713326	21804.19819015502	25050.836728210437	48033.48846881846	36670.64579187772	42266.831105107965	33620.82755046353	57761.0302502156	8689.522087469666	21644.818930814337	31909.225346949013	48660.5775537208	26512.900259534417	35396.56562618369	40086.29261924272	34448.702039819545	15006.462882213911	18335.07336036199	13823.342888986845	61.68712961622599	8976.892030281617	19846.77272881008	19651.09746129852	19997.278668263563	32578.023516719342	38890.83168539538	30357.70352002581	39521.54065190972	47944.22895051539
DENITRIFICATION-PWY	nitrate reduction I (denitrification)	63.51926506349636	0.0	362.7034721454176	0.0	9.207333009744987	142.82953249485183	522.4588796668452	115.26281053120675	90.45184827447984	209.23760361997435	7377.602752655369	1303.2966555235246	7934.564241471495	5202.838818220534	5598.417791479425	307.3133257704726	235.72055297687405	54.17455310199789	41.86935740839087	127.57725130511224	112.71619658302195	2523.0399107924663	1571.710329722097	2847.8716786858386	2124.745773268081	2241.594245295003	2413.361613794297	2841.226977849459	948.0410853112944	1597.1928590230625	1072.256497126884	754.9855535588807	1753.947878439856	1043.0640768706878	204.321432343681	46.54348042330847	904.9404513973888	2.692307692307692	166.46059407389552	111.24383553437926	22.42887733251759	29.501090300582355	1086.0893207518582	1192.3876474314773	1248.758384438445	1700.614956126839	1982.8709252157507
DENOVOPURINE2-PWY	superpathway of purine nucleotides de novo biosynthesis II	29690.05459418485	8767.634079133337	32096.02798000577	104.71586873050413	36899.08557682033	26453.254972528302	18654.928504807725	20411.68897839924	23296.09156393076	15221.666230021676	58990.81282157696	9295.784268803109	45910.461808907545	37693.76187064763	49158.58525113247	29040.362291367725	25886.63675630345	15200.364555254588	30517.68551919468	26735.63600420911	41772.2861964595	53874.06175911995	47220.7818281698	42108.97151560584	37049.03627122693	77177.76369173895	6534.014993282322	13573.669891516052	36103.15577455368	51347.27018999691	32369.399725210063	38250.71700490248	44532.67664799865	38746.75296401682	26169.390885212648	30125.18403701008	23203.014391118355	77.52568106158348	15915.273628131345	33389.92473289979	29877.537422319478	29735.482727983715	41568.448037363305	44879.68872933686	33256.66515753775	42418.92348811466	51819.53392755962
DHGLUCONATE-PYR-CAT-PWY	glucose degradation (oxidative)	0.0	0.0	43.97832261390785	0.0	0.0	0.0	0.0	23.18271887915599	0.0	0.0	491.51437704388695	38.92748839417943	744.2485485214604	245.35552267438808	57.3010560980809	0.0	0.0	0.0	0.0	0.0	10.837842680937268	222.799736802198	108.2745225219635	44.32664220895722	105.6799106300349	267.4855635781038	5005.465181345734	11985.822906766836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	501.64644686854894	1.666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis I	34243.09758357495	10067.959096155366	36231.12961040845	92.0957230847309	41307.80693058991	30084.26955139996	23949.766925315125	24406.953886015443	38266.18631820298	20168.108424866976	70481.83710622016	11579.235450048656	67758.14675386316	53769.86555980156	61610.7457297062	36735.03974838551	31574.988429147703	19302.678684694536	39073.54592653021	34920.74396804154	54116.241221620025	73609.49734669396	57201.29172732808	65465.35619835926	51323.01706058638	99969.42014509677	8850.733368867974	20226.704142309725	33695.801687121646	46596.97640745997	35371.84877554211	34205.228238979355	40691.394063193125	39534.89660845277	28133.542370692587	35072.23924225497	27008.67639674147	127.8401559454191	20501.8824515284	41777.0354208985	37922.33111647433	38808.87937469848	44248.776805121575	47757.79308749324	38046.87425722019	48006.96526504956	58010.36496630554
ECASYN-PWY	enterobacterial common antigen biosynthesis	191.50927025630943	13.746840192518247	165.79247287033374	0.0	118.99376182596028	107.7163002826475	9.943671408103288	7.72679836618107	13.72266436932797	28.06537921276176	0.0	0.4283823266367998	0.0	46.8975845479454	0.0	52.06975871000049	33.43544668218871	19.58932218820354	51.68970074130094	45.01759531439926	69.19666670058632	22.586289047390096	104.32522150034768	15.588463830991302	40.19840065730141	25.862195824328595	65.24315083937344	411.3996626853594	1.712970689233237	5.239208326228103	7.689174521465272	4.705495140098828	923.1301324302874	10.792564606939406	21.040723325305297	39.17502953033044	12.703517313667604	0.0	33.32768678978026	55.3121867951786	62.97382447861288	77.01705752334217	43.578228778232585	55.15287968987734	15.6944968932934	8.523608449136736	28.520812890725377
ENTBACSYN-PWY	enterobactin biosynthesis	549.3002599639576	38.580201878856926	453.6548874345973	0.0	326.2664806209589	232.8162594465524	34.06619722318875	80.31566607492776	50.49324255454778	146.0831260422904	26956.366171222297	4306.784998707754	19952.652383869096	20290.188992355204	21085.177413387813	143.72827590433852	93.43480672155194	52.70344255064684	150.4120176960386	126.0937043947956	175.26110966907817	3002.5220025104563	3824.402701487716	4717.048019378846	2680.5262283609727	3622.7950214690886	224.29493061949103	2265.3050704823568	1453.6280031150943	1633.7568245242828	1432.8827173929742	1027.2162387143296	3782.211856435969	1871.4706978150864	68.75188057098669	116.4022730555146	29.777691789768152	0.0	94.5863470891158	151.57474122217607	178.3905529001025	212.4371783744432	1620.8429322766085	1510.1549761843032	1252.2056340205456	2598.4513821064525	2882.017507599581
FAO-PWY	fatty acid &beta;-oxidation I	10816.197458458288	3555.7909609582352	8997.229373701934	50.00303949688272	11514.353342561846	11755.12000453548	14439.371999632294	11316.627358411512	15112.663236223629	11653.51197743213	89540.97586870547	11855.964619044113	74704.78989007989	64104.40116424027	76668.819781476	18648.363981252205	17754.831967875853	10221.208414252182	12313.272019922588	14319.921426551342	18260.36266416003	47547.21166834747	35749.332196872936	51628.00088217644	36289.70534382004	55869.49885978154	14052.48896276092	36477.86298961384	28079.962016084886	41862.51297223022	21376.12230805731	24047.51368257848	27493.98075832084	22662.82786798004	17980.798638036053	25434.44256963737	16423.27886851666	16.989636519892827	5195.242915982505	14542.445066064274	10468.492737681769	10273.375534762588	32048.789397974386	32543.56711691796	30019.360751155626	40333.412527937006	50372.39159202174
FASYN-ELONG-PWY	fatty acid elongation -- saturated	18222.195748263686	4782.223315617866	20765.18119748838	108.00611309065924	23546.778500710607	17048.340978987042	24653.21160704474	20717.798555099296	27381.069540597717	20278.383721682145	91429.5070363315	15289.923366125844	92663.24573168508	72571.52046872016	83739.47221397696	31808.854302815784	30345.53702992471	17582.17324552639	36314.30383327515	25951.78257461863	44941.22896085257	66790.08150828411	50046.20894757436	65388.20931141794	47780.12167297674	84545.12079596144	12768.453580761696	29978.15092950949	37397.01340172322	53520.876494624616	35866.0701737926	35097.85177807633	47872.81442896874	42323.664034127374	24340.293345891267	23894.10252864819	26050.13414632672	145.94995482766922	15848.465297582785	33847.832834632696	30147.134343948142	28451.60507013594	45709.27935944335	48817.68342980139	43929.7425134952	55614.83953163587	67121.4536143497
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	572.2151336529018	42.15818101998914	1364.4990459241824	70.15755264931452	331.0611125962177	5254.038335411302	11268.168007273984	7497.607899650739	8249.564581272285	9780.784347840736	51884.03223630168	10195.367815981102	52888.81917799262	36467.12317875442	56114.10821769343	11159.888087813526	16200.29561767794	3389.956700489214	12912.869884080335	3462.443524399729	5046.584979687749	31013.2412187405	22189.95953274776	31424.32123783377	20635.971396130084	30422.75253220759	10934.87645589518	28175.57534837615	9922.47226055192	17984.977641949466	8226.035917794969	9152.806892193912	17633.151191679655	13721.899522559192	6232.154262897032	6567.669281593725	10568.52188965003	79.03076376947514	3633.8921966015855	7496.169291226271	7743.406719776663	6787.532954587065	17512.610981335645	18180.521127464395	15823.542569411842	20866.451340284617	25445.08100280573
FERMENTATION-PWY	mixed acid fermentation	5052.047057242693	1226.3116277316046	5314.929067882085	35.713741990573624	5451.591201545652	5408.091919229035	9778.274018788576	8671.483712941505	15080.690517049929	7931.135636406436	43465.46553763206	6746.597772898999	37186.34726522374	30453.157777557208	39802.10326778977	10767.0377647202	10676.642359278168	5357.014537382667	11351.60071524214	9409.704696656048	11032.812794714451	30638.56731536269	25434.92739156724	28956.40438580517	20878.44391735868	35890.38272798681	8032.629749395992	18695.4103783899	21560.199151444984	28240.225503500656	24353.272986608623	24413.575850795547	29724.37308837917	28879.467100155045	8932.17793286322	9344.951943851702	9896.11881815303	22.60178083744994	4982.942930322213	10688.988738956108	9329.487609990963	9090.975427025562	20704.94448871536	22322.456464948787	18076.558971981147	23299.26780452685	28719.81391994946
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	19491.950682225248	4811.220722924419	23193.02484631783	64.3068646329682	24141.214533073075	18515.51379387106	21428.93520233071	18643.664150924447	24836.07206923259	17708.220774922233	62968.05622657857	10642.694191178316	59140.776949914114	48950.47889116462	59696.039345655525	28828.46546942364	27369.69104670792	15769.08032710462	27819.18530580973	24980.058170881308	37036.06900792724	49183.8179785544	35951.30684079034	43490.751163610905	32662.96579335595	62724.61676048962	8837.896491797088	22363.149478569827	29521.49279578633	39988.5154157355	28470.529758582077	31769.66617824101	38500.727885684566	34996.44479435104	21930.39983796685	22236.01953734657	20995.775651552383	100.37682850387728	14160.576234776758	29971.870074112045	25390.22209450583	25276.575604217844	34451.33549328795	36557.04788182347	31051.07532950429	39071.31169236224	47732.84083071822
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	149.58034894523738	12.085824433011098	153.17414817646727	0.0	112.2869462967776	80.67868420830828	13.090115660251133	11.66549012806268	19.980801355647177	35.79529307796386	256.69717652736443	0.8824983676515111	219.4667716758886	1086.6208591211573	1133.5635348075978	71.02225769240087	51.81772188307748	20.642503136191003	62.2684920731076	65.61370453077818	88.6940325296469	204.316632271077	273.8032177285419	243.32388709174344	156.00173606329568	71.32063654573112	59.66390974143878	420.3891324313316	144.7952052657973	375.3583353752325	105.48125282132686	112.96867093769409	1759.69809846168	201.0713585649588	37.293905212594616	62.00079578477487	29.635399827558366	0.0	42.44486585741788	74.1697647945013	79.5283556640201	98.30802077494444	23.999123855513165	153.36857428391912	21.18376157184995	11.074679627313836	38.59818533643643
FUCCAT-PWY	fucose degradation	161.1181533930851	11.765637238344755	175.58341110032686	0.0	149.8001900570219	105.83709197904888	138.8035035444754	186.9008464867927	323.3433471132518	124.23807074663338	983.6325545878832	103.3929434291668	809.5322470147667	2648.6981733956363	2629.41039930279	276.1122870170736	139.79605758073131	38.545808594599926	161.30932887663752	149.84982292911388	277.6700646042238	1118.9745275595296	924.1973082064292	1559.433680235055	1245.9325583995746	1571.060907974162	46.43559657589512	298.16485111608444	1505.7798159002402	3503.759401546745	1530.36365867844	1317.9827535108918	2677.580105322878	1969.559369382228	390.1893890788701	525.3504100430441	32.98597781590947	0.0	100.65455946642705	238.7709321389457	186.1187194424294	251.9132649478009	1370.181291232517	2748.4798313072583	1876.148341263456	2311.535230034984	2850.631189547332
GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation	426.6666020452443	28.183099320510937	354.0949811925092	0.0	227.4440637216836	285.34796292752173	192.4241055121858	368.2150244873756	447.9999766157073	198.30307817583977	5661.378832085977	1150.9505524248714	11567.931369325144	6119.643909409647	8958.739483731697	534.0402131940494	200.89087559526945	85.50637766023077	213.508195439436	256.84710696006243	447.9079486281272	4454.105206640894	2663.99542947494	3617.915103589939	2574.379849890566	4170.655585196938	147.50118799107784	1247.8009890057149	5782.627312510077	7528.779418375065	6629.033029003988	5791.351402051106	10849.114179723463	6937.646429284433	644.6565532675697	883.0008665658117	417.8318179150713	0.0	162.0344086510387	552.7943646804277	236.998266027479	425.29662602951606	4314.967747659253	8014.250321819084	2426.5920647816693	3252.497806034614	3357.7133068712246
GALACTARDEG-PWY	D-galactarate degradation I	177.76026838631608	25.784667817799324	322.82111977669604	0.0	132.78429411320008	326.3443327774696	94.53357732459584	115.20374431757156	111.5847203981501	71.59104145656234	1859.5790672868116	159.7493354586202	5362.530939252062	2131.7361918955417	1229.0801827046112	223.65369080748923	135.78937998834317	39.40385835485061	124.2263830087242	127.87906223343344	241.149729692027	3185.6523015383505	1153.9154358213295	1507.963251082056	1140.7506202564507	2137.082003246476	65.65293658464344	426.9610325986435	729.8638213057418	1166.1653255254646	848.2858062456677	806.4591329650591	1965.293846247661	1098.262960573861	84.47812021133097	148.36317005178495	102.07442005129693	0.0	89.08010743562349	129.73354005414208	108.53867118301952	181.77056334958647	849.3029883620644	1328.7001532297531	2086.5334568824587	2934.982737124965	3925.9630199710423
