Genus	P28660_2001	P28660_2002	P28660_2003	P28660_2004	P28660_2005	P28660_2006	P28660_2007	P28660_2008	P28660_2009	P28660_2010	P28660_2011	P28660_2012	P28660_2013	P28660_2014	P28660_2015	P28660_2016	P28660_2017	P28660_2018	P28660_2019	P28660_2020	P28660_2021	P28660_2022	P28660_2023	P28660_2024	P28660_2025	P28660_2026	P28660_2027	P28660_2028	P28660_2029	P28660_2030	P28660_2031	P28660_2032	P28660_2033	P28660_2034	P28660_2035	P28660_2036	P28660_2037	P28660_2038	P28660_2039	P28660_2040	P28660_2041	P28660_2042	P28660_2043	P28660_2044	P28660_2045	P28660_2046	P28660_2047	P28660_2048	P28660_2049	P28660_2050	P28660_2051	P28660_2053	P28660_2054	P28660_2055	P28660_2056	P28660_2057	P28660_2058	P28660_2059	P28660_2060	P28660_2061	P28660_2062	P28660_2063	P28660_2064	P28660_2066	P28660_2067	P28660_2068	P28660_2069	P28660_2070	P28660_2071	P28660_2072	P28660_2073	P28660_2074	P28660_2075	P28660_2076	P28660_2077	P28660_2078	P28660_2080	P28660_2081	P28660_2082	P28660_2083	P28660_2084	P28660_2085	P28660_2086	P28660_2088	P28660_2089	P28660_2090	P28660_2091	P28660_2092	P28660_2093	P28660_2094
JAHJJO01	0	0	0	0	0	1.1693746922698178e-4	0	0	0	0	0	0	1.710498182595681e-4	0	0	0	0	0	0	0.0010403813118482494	0	4.0277253970055694e-5	0	0	0	6.893816341177804e-4	0	0	2.1390971150090217e-4	0	0	0	0.003381849315068493	3.287613587049433e-5	9.863953320737824e-5	0.00433992939111743	2.449339494782907e-5	0	1.674950693638956e-5	0	3.9758682086120763e-4	9.697230901842474e-4	6.965581830952938e-4	0.024922118380062305	0	8.57529970672475e-5	0.014970059880239521	0	0.0071146245059288534	0	0.012433392539964476	0	0	0	0	0.0016333197223356473	0.007653061224489796	0.007258064516129033	0.0121580547112462	0.0013908205841446453	0.0066844919786096255	0.023762376237623763	0.01909307875894988	0	0	0.029661016949152543	0.024193548387096774	0.022222222222222223	0	0	0.015317286652078774	0.022727272727272728	0.00909090909090909	0.017361111111111112	0	0	0.01282051282051282	0.01026694045174538	0.019230769230769232	0.01804123711340206	0.015250544662309368	0	0.024070021881838075	0.013888888888888888	0.017369727047146403	0.011627906976744186	0.018617021276595744	0.010050251256281407	0.019390581717451522	0.008602150537634409
JAHJKD01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5607807025073942e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008982035928143712	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053475935828877	0	0.007159904534606206	0.00980392156862745	0	0	0	0.011111111111111112	0	0.00847457627118644	0	0	0	0	0	0	0	0	0	0	0.006535947712418301	0	0	0	0	0	0	0	0	0.0064516129032258064
JAHJOQ01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.041991886891936e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAHJOV01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3786896205481982e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019999047664396932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004629629629629629	0	0	0	0	0	0
JAHJQK01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.884944449213497e-5	0	0	0.003955978312217512	0	0	0	0	0	0	0	0	0.0021318493150684933	0.002321055192456899	0	0.0021801682913058563	0	0	0	2.122156233757047e-4	0	0	0	0	3.827507017096198e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAHJQN01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6153070150040687e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAHJQY01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.838174744078872e-4	0	0	0	0	0	0	0.0032277397260273974	0	0	5.816049575870537e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAHJRJ01	0	0	0	0	0	6.154603643525357e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014353348687510756	0	0	0	0	0	0	0	0	0	0	0	0	0	6.802397164760862e-4	0	0	0	0	2.189608578655926e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAHJRN01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035130132587919767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAHJRV01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.424811615709489e-4	0	1.0984705628197007e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006564551422319475	0	0	0	0	0	0	0
JAHJRX01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.482636881236948e-4	0	0	0	0	0	0	0.0018965113556544135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016129032258064516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAHJTE01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.055027924968069e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017754256600025849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAHJUE01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5238745424566685e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAHJVF01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015810276679841897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006644518272425249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004629629629629629	0	0	0	0	0	0
JAHKAJ01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5848295241549352e-4	0	0	0	0	0	0	0	0	0	0	0	6.598325249818035e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Janthinobacterium	0	0	0	0.004094200910736819	4.842015784971459e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6519046226640794e-5	0	0	0	0.0029457017739962918	0	0	0	0	0	0	0	0	0	0	4.6286131369535416e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jatrophihabitans	0.001373095281972343	9.753370901873104e-4	0.0035746338677436463	0.002201404509793164	0.0015924851915017242	0.0015294190054160512	3.180256964762753e-5	0.004544660024471246	0	4.6742350322230074e-5	2.060031045538292e-4	1.2166930283489475e-4	1.1759675005345307e-4	0.0010697787503039144	3.276502305048113e-4	0.0017624095106944777	0.0011724223389349066	0.006806398363209411	3.369428334365221e-5	0	0	0	0	0	0	0	0	0.0011019454769794278	0.001500468121252705	9.968367048565885e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14517982403485e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JdFR-97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9505594143445358e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jidaibacter	0	0	0	0	0	0	0	0	0	2.3371175161115037e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JKG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004833270476406683	0.01067100132229456	0.001011852696191228	0.0011765438451025953	0	0.0010771763747494155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9303872273644786e-5	0	0	0	0	0	1.8290830403700327e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005050505050505051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Johnsonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.217248158250968e-4	0.0016982087163828154	0	0	0	0	0	0	0	0	8.060781724321265e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jonesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205807192961394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaistella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.197744978332477e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaistia	5.420112955153986e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kalu-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71249668557287e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kamptonema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021310328918702193	0.0029393681621790067	0	3.670554614247651e-4	5.666150417406415e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KBS-83	3.252067773092391e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KBS-96	1.9512406638554346e-4	7.414843375693003e-5	8.821849630808143e-4	0.004190212322378889	1.0760035077714354e-4	0.003046528803545052	0	1.5606662171947962e-4	0	0	0	0.002415135661272661	0	0.001037361212415917	1.4945449110745777e-4	0.010561823304233574	7.67317059221626e-4	0.0021448001673990374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kineococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.772613061799724e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kingella_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024825434719725234	0	0	0	0	0	0	7.750351865974716e-5	0	0	0	0	0	0	3.8773663839136913e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kingella_B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.633186917261312e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kitasatospora	0.0019187199861245108	0	1.8357606168155672e-4	1.645909913864048e-4	3.497011400257165e-4	0	0	0	0	0	5.976991484237861e-4	0	0	0	0	8.780463153639155e-4	2.3353127889353832e-4	0.0035543233126409525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella	5.420112955153986e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036835379539887298	0	0.0013806303354657419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klenkia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022079258312675985	8.787222872607728e-4	2.9867941032150707e-4	0.0037229911087369033	0.0020020398141502665	0.004919677975791749	0	0	0	0	0	0	0	0	0	0	0	0	0	6.338340622425049e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Knoellia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.480836137297328e-4	2.6156099602427287e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kocuria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37104513964498e-4	0	0	0	0	0	0	0	3.104071766139233e-5	9.610436313808647e-5	0	0	0	0	0	0	9.421320073193793e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Koribacter	0	0	0	0	0	0	1.1448925073145911e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kouleothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0533550066114726e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Krumholzibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002352862293553096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KS41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002089041095890411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ktedonobacter	0.01614470978908534	0.008977664210262143	0.02460939093542202	0.04038651451143908	0.10044492745046349	0.0676944854751354	5.0884111436204044e-5	0	1.1775788977861517e-4	0.0069646101980122815	0.009348478913696305	0.01914466480107069	2.494476516285368e-4	5.943215279466191e-4	0.0014773001621006404	0.004004901898854118	9.055294487708629e-5	0.008506544837367186	0	8.064971409676352e-6	1.0405204683382629e-5	7.323137085464671e-6	0	0	0	0	0	0	0	0	0	0.0015520294045137722	0	0	0.0015175312801135113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kytococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.140058658328055e-4	1.5721548909457915e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Labilithrix	0	0	0	0	0	0	0	0	0	0	0	5.475118627570264e-5	0	0	5.1734246921812305e-5	0	0	4.359349933737881e-5	0	0	0	0	0.0019427342580972996	0.0013806303354657419	0.0013043578004201476	0.0012371095078004004	7.508336461806859e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacipirellula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.536887435232736e-4	0	1.717593308256471e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019082182158745025	0	0	0	0	0	0	0	0.0053285968028419185	0	0	0	0	0	0	0.004032258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacisediminihabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5693659761456373e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacisediminimonas	0	0	0	0	0	0	0	0	0	0	0	0	6.556909699950111e-4	0	0	0	0	0	0	0	0	0	5.61483889623497e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacrimispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0971896705688014e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.416668506945211e-5	0	0	0	0	0	0	0	6.67713763249945e-4	0.0029080247879352686	1.5104260217827927e-4	7.276665594909719e-4	0	1.414770822504698e-4	0	0.0020961691040346357	3.336455162725357e-4	0	5.311036868683871e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus	5.420112955153986e-5	0	0	0	0	0	0	0	0	0	2.6113069591330463e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012182223397423791	2.527315867863093e-4	0	0	0	0	0	0	0	9.712200192726472e-4	0.0018808628160563784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.422258344352455e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactovum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0225685115529283e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacunisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.141516399540706e-5	3.047749084913337e-4	0	0	9.054170439237683e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2340950764611284e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lancefieldella	0	0	0	0	0	0	0	0	0	0	0	0	5.380942199415579e-4	0	0	0	0	0	0	2.5270243750319236e-4	0	0	0	1.1276671614179347e-4	2.9823256240762167e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Latescibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001581781775070022	0	0	0	0	0	0	0	0	0	0	0	0.0012856530641398027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Latilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.123775804548106e-4	0	0	0	0	0	0.001614852868960828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lautropia	0	0	0	0	0	0	0	0	0	0	0	0	5.345306820611504e-4	0	0	1.1370383939964372e-4	9.531888934430135e-6	1.4531166445792936e-5	0	0	0	0.0023800195527760182	0.005662565026852967	6.766002968507608e-4	0.002002418633308317	0.0013126581800324858	0.001403519103318145	0	7.130323716696739e-5	0	0	0	0	0	0	8.264912555184447e-4	0	0	0	1.5377943722877152e-4	0	0	0	0	0.001468694553071797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
